CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,CustomerAgeCluster
712732908,Existing Customer,36,Male,Graduate,Married,$80K - $120K,Blue,36,3,1,2262,Thirties
717908208,Existing Customer,43,Female,Graduate,Divorced,Less than $40K,Blue,36,1,2,2525,Fourties
826136283,Existing Customer,38,Female,High School,Married,Less than $40K,Blue,34,3,2,2450,Thirties
778714833,Existing Customer,36,Female,College,Married,Unknown,Blue,18,3,2,3926,Thirties
779302233,Attrited Customer,40,Female,Graduate,Single,Less than $40K,Blue,22,2,3,1438.3,Fourties
778659108,Existing Customer,51,Female,High School,Single,Unknown,Blue,31,2,1,4789,Fifties
720374808,Existing Customer,41,Female,Unknown,Unknown,Less than $40K,Blue,34,3,3,2864,Fourties
719592483,Existing Customer,43,Female,Graduate,Single,Unknown,Blue,34,6,3,4607,Fourties
714702033,Existing Customer,43,Female,Graduate,Unknown,Less than $40K,Blue,34,3,3,1971,Fourties
717042333,Attrited Customer,53,Female,College,Married,Less than $40K,Blue,44,3,3,1473,Fifties
779122908,Existing Customer,55,Female,Graduate,Single,$40K - $60K,Blue,37,1,2,3187,Fifties
710676483,Existing Customer,38,Female,Unknown,Married,Less than $40K,Blue,36,2,2,5589,Thirties
827712108,Existing Customer,42,Female,Graduate,Married,Less than $40K,Blue,38,1,2,2346,Fourties
769200858,Existing Customer,34,Female,Graduate,Single,Less than $40K,Blue,28,2,3,1438.3,Thirties
779114283,Existing Customer,40,Female,High School,Single,Less than $40K,Blue,22,1,2,1826,Fourties
771061008,Attrited Customer,40,Female,Doctorate,Married,$40K - $60K,Blue,27,2,3,2208,Fourties
716201133,Existing Customer,35,Female,High School,Married,Less than $40K,Blue,36,3,1,1476,Thirties
817968783,Existing Customer,51,Female,Graduate,Single,Less than $40K,Blue,46,3,1,2927,Fifties
826480308,Existing Customer,53,Male,Graduate,Unknown,$80K - $120K,Blue,49,2,1,4778,Fifties
720307683,Existing Customer,43,Female,Graduate,Divorced,Less than $40K,Blue,36,2,2,1438.3,Fourties
709618308,Existing Customer,46,Female,High School,Single,$40K - $60K,Silver,40,3,1,16239,Fourties
710119233,Existing Customer,37,Male,High School,Married,$120K +,Blue,26,2,1,11726,Thirties
789419658,Existing Customer,47,Female,College,Married,Unknown,Blue,38,2,1,1438.3,Fourties
789800358,Existing Customer,45,Female,High School,Married,Less than $40K,Blue,34,1,3,2647,Fourties
715466133,Existing Customer,50,Female,Doctorate,Married,Unknown,Blue,40,3,1,2492,Fifties
717659883,Existing Customer,46,Female,Graduate,Single,Unknown,Blue,36,3,3,2418,Fourties
781942983,Existing Customer,50,Male,Unknown,Single,$120K +,Blue,44,3,1,17827,Fifties
712755783,Existing Customer,49,Female,Graduate,Divorced,$40K - $60K,Blue,40,2,3,1438.3,Fourties
779551533,Existing Customer,54,Female,Doctorate,Single,Less than $40K,Blue,39,3,3,1764,Fifties
714405183,Existing Customer,47,Female,Graduate,Married,Less than $40K,Blue,36,2,2,1776,Fourties
801783108,Existing Customer,46,Male,College,Married,$120K +,Blue,40,3,3,1438.3,Fourties
779839758,Existing Customer,47,Female,Post-Graduate,Single,Unknown,Blue,31,2,3,1491,Fourties
820648608,Existing Customer,46,Female,Post-Graduate,Married,Less than $40K,Blue,41,1,3,2552,Fourties
787587033,Existing Customer,42,Female,Graduate,Single,Less than $40K,Blue,32,1,2,2996,Fourties
813967983,Existing Customer,44,Female,College,Married,$40K - $60K,Blue,39,1,2,1701,Fourties
718067658,Existing Customer,53,Female,Unknown,Single,Unknown,Blue,40,3,1,3998,Fifties
709952658,Existing Customer,46,Female,Graduate,Unknown,Less than $40K,Blue,33,3,2,3025,Fourties
720824883,Attrited Customer,48,Female,Unknown,Single,Less than $40K,Blue,40,1,2,3251,Fourties
789631908,Existing Customer,51,Male,High School,Single,$60K - $80K,Blue,45,1,2,3031,Fifties
789089958,Existing Customer,57,Male,High School,Single,$60K - $80K,Silver,45,2,3,33211,Fifties
715847058,Attrited Customer,59,Female,Uneducated,Divorced,Less than $40K,Blue,36,3,3,1863,Fifties
721256808,Existing Customer,35,Female,Unknown,Single,Less than $40K,Blue,20,1,2,2691,Thirties
721269108,Existing Customer,45,Female,Graduate,Single,Less than $40K,Blue,33,3,3,2288,Fourties
712770408,Attrited Customer,42,Female,Graduate,Unknown,Less than $40K,Blue,36,3,2,3413,Fourties
767958933,Existing Customer,40,Male,College,Married,$40K - $60K,Silver,34,2,1,15471,Fourties
779866458,Existing Customer,40,Female,Uneducated,Married,Less than $40K,Blue,24,1,1,2038,Fourties
721246833,Existing Customer,47,Female,Unknown,Unknown,Less than $40K,Blue,36,2,3,1953,Fourties
710752233,Attrited Customer,43,Female,High School,Unknown,$40K - $60K,Blue,24,2,2,4430,Fourties
709813008,Existing Customer,44,Female,High School,Unknown,Less than $40K,Blue,35,3,0,3398,Fourties
710219658,Existing Customer,48,Female,Doctorate,Married,Unknown,Blue,44,3,3,2021,Fourties
789121233,Existing Customer,53,Female,Unknown,Single,Less than $40K,Blue,41,1,3,2329,Fifties
715146558,Attrited Customer,34,Female,College,Married,Less than $40K,Blue,36,3,2,1696,Thirties
720205608,Existing Customer,52,Female,Uneducated,Married,Unknown,Blue,36,1,1,4222,Fifties
778606308,Attrited Customer,45,Male,Uneducated,Divorced,$80K - $120K,Blue,25,2,3,6614,Fourties
710438358,Attrited Customer,42,Female,Uneducated,Single,Less than $40K,Blue,35,3,3,3241,Fourties
712562433,Attrited Customer,48,Female,Unknown,Married,Less than $40K,Blue,30,3,3,4204,Fourties
718186233,Existing Customer,34,Female,Uneducated,Single,Less than $40K,Blue,26,2,3,3234,Thirties
713717283,Attrited Customer,40,Female,Unknown,Single,$40K - $60K,Blue,29,3,3,2473,Fourties
713822208,Attrited Customer,42,Male,High School,Single,$60K - $80K,Blue,33,3,3,4836,Fourties
710466633,Existing Customer,55,Female,High School,Married,Less than $40K,Blue,44,1,1,1438.3,Fifties
711153783,Existing Customer,44,Female,Uneducated,Single,Less than $40K,Blue,36,3,1,1438.3,Fourties
718230933,Attrited Customer,45,Male,Graduate,Single,Less than $40K,Blue,36,2,3,1438.3,Fourties
788885133,Existing Customer,57,Female,College,Unknown,Less than $40K,Silver,42,1,1,12675,Fifties
711637458,Attrited Customer,44,Female,High School,Single,Less than $40K,Blue,36,3,3,2228,Fourties
719532108,Existing Customer,40,Female,High School,Married,Less than $40K,Blue,31,2,2,2813,Fourties
757643733,Existing Customer,42,Female,Post-Graduate,Single,Less than $40K,Blue,35,3,2,3223,Fourties
715122858,Existing Customer,55,Female,Graduate,Married,$40K - $60K,Blue,36,3,3,2653,Fifties
708384033,Attrited Customer,45,Female,Uneducated,Married,Less than $40K,Blue,35,3,3,2745,Fourties
708273858,Existing Customer,40,Male,Graduate,Divorced,$120K +,Blue,30,2,1,34516,Fourties
803952408,Existing Customer,52,Female,Uneducated,Married,Less than $40K,Blue,47,3,2,2516,Fifties
778394358,Existing Customer,46,Female,High School,Divorced,Less than $40K,Blue,26,3,1,1870,Fourties
713180433,Existing Customer,56,Female,Graduate,Single,Unknown,Blue,48,3,2,3934,Fifties
787458783,Existing Customer,49,Female,High School,Married,Less than $40K,Blue,35,3,2,3038,Fourties
720315933,Existing Customer,53,Female,Uneducated,Single,Less than $40K,Blue,39,2,3,1982,Fifties
713677158,Attrited Customer,31,Female,Graduate,Divorced,Unknown,Blue,22,2,3,1623,Thirties
739828308,Existing Customer,55,Male,Uneducated,Single,$120K +,Blue,48,2,2,3088,Fifties
720959058,Existing Customer,44,Female,Unknown,Single,Unknown,Blue,33,3,1,8064,Fourties
718090233,Attrited Customer,56,Female,Graduate,Single,Unknown,Blue,36,3,3,10016,Fifties
789939558,Existing Customer,54,Female,College,Married,Unknown,Blue,45,3,2,4523,Fifties
714169908,Existing Customer,53,Female,Graduate,Single,Less than $40K,Blue,34,2,1,1944,Fifties
796145133,Existing Customer,46,Female,Uneducated,Married,Unknown,Blue,40,2,2,6083,Fourties
789233808,Existing Customer,38,Female,Graduate,Married,Unknown,Blue,27,2,2,2425,Thirties
709071408,Existing Customer,56,Female,Graduate,Single,$40K - $60K,Blue,37,2,1,2607,Fifties
815830083,Existing Customer,53,Female,Uneducated,Single,Less than $40K,Blue,48,2,1,1953,Fifties
715932708,Existing Customer,41,Male,Unknown,Unknown,$60K - $80K,Blue,36,3,1,5813,Fourties
715281933,Existing Customer,43,Female,High School,Single,Less than $40K,Blue,36,3,2,1438.3,Fourties
787529583,Attrited Customer,41,Female,Unknown,Married,$40K - $60K,Blue,30,2,3,1588,Fourties
717446208,Existing Customer,62,Female,High School,Single,Less than $40K,Blue,36,2,1,3749,Sixties
715236783,Existing Customer,42,Female,College,Divorced,$40K - $60K,Blue,36,3,2,3734,Fourties
804583833,Existing Customer,56,Female,High School,Married,Unknown,Blue,51,1,3,1796,Fifties
713772333,Attrited Customer,45,Female,Unknown,Divorced,Less than $40K,Blue,34,3,1,3223,Fourties
715321983,Existing Customer,33,Female,Doctorate,Married,$40K - $60K,Blue,36,2,1,2748,Thirties
717773433,Existing Customer,57,Female,Graduate,Married,Less than $40K,Blue,45,1,2,2448,Fifties
778632933,Existing Customer,49,Female,College,Married,Less than $40K,Blue,29,1,2,2548,Fourties
808527183,Existing Customer,46,Female,College,Married,Less than $40K,Blue,41,1,1,1489,Fourties
714514008,Attrited Customer,38,Female,Graduate,Married,Unknown,Blue,29,3,3,8953,Thirties
711669258,Attrited Customer,50,Female,Uneducated,Single,Unknown,Blue,36,3,3,3187,Fifties
797218233,Existing Customer,51,Female,Unknown,Single,Less than $40K,Blue,45,1,0,1757,Fifties
710612583,Existing Customer,52,Male,High School,Unknown,$60K - $80K,Blue,36,3,2,2597,Fifties
712613808,Existing Customer,45,Female,College,Single,Unknown,Blue,32,3,3,5999,Fourties
807173358,Existing Customer,56,Female,Post-Graduate,Married,Less than $40K,Blue,51,2,3,3617,Fifties
778349883,Existing Customer,56,Female,Uneducated,Single,Less than $40K,Blue,36,3,1,3219,Fifties
720592533,Attrited Customer,41,Male,Graduate,Unknown,$80K - $120K,Blue,31,3,2,19782,Fourties
714668433,Existing Customer,51,Female,Graduate,Single,Less than $40K,Blue,36,3,1,2522,Fifties
720967233,Existing Customer,43,Female,Unknown,Married,Less than $40K,Blue,29,1,1,3327,Fourties
718629858,Existing Customer,42,Female,Uneducated,Married,Unknown,Blue,32,5,3,4708,Fourties
737962608,Existing Customer,48,Female,College,Divorced,Less than $40K,Blue,41,3,2,3745,Fourties
778207083,Attrited Customer,53,Male,Uneducated,Single,$80K - $120K,Blue,44,3,2,11561,Fifties
778781508,Attrited Customer,44,Female,High School,Married,Unknown,Blue,32,3,3,8477,Fourties
714142158,Existing Customer,59,Female,Graduate,Married,Less than $40K,Blue,48,2,1,2120,Fifties
715390608,Existing Customer,45,Female,Graduate,Married,Less than $40K,Blue,39,3,2,2867,Fourties
715243458,Existing Customer,45,Female,Graduate,Single,$40K - $60K,Blue,36,3,1,2293,Fourties
715418508,Existing Customer,51,Male,Uneducated,Single,$120K +,Blue,36,1,3,8671,Fifties
711164508,Existing Customer,49,Female,Graduate,Divorced,Unknown,Silver,43,3,1,34516,Fourties
713239308,Existing Customer,43,Female,High School,Married,Unknown,Blue,36,3,3,2679,Fourties
712323183,Existing Customer,38,Male,Unknown,Married,$80K - $120K,Blue,22,2,1,3224,Thirties
797410983,Existing Customer,45,Female,High School,Married,Unknown,Blue,39,2,2,1438.3,Fourties
721167783,Existing Customer,54,Male,High School,Single,$80K - $120K,Blue,39,3,3,7773,Fifties
712130058,Attrited Customer,44,Female,Uneducated,Single,Unknown,Blue,36,3,4,8075,Fourties
714060408,Existing Customer,57,Female,High School,Single,Unknown,Blue,37,1,2,3052,Fifties
715515333,Existing Customer,51,Male,Graduate,Married,$120K +,Blue,42,1,3,7932,Fifties
806970033,Existing Customer,48,Male,High School,Unknown,$40K - $60K,Blue,43,2,3,1753,Fourties
817337958,Existing Customer,48,Female,Doctorate,Married,Less than $40K,Blue,33,1,3,5814,Fourties
788132208,Existing Customer,53,Female,Graduate,Married,$40K - $60K,Blue,38,2,1,1989,Fifties
812653383,Existing Customer,55,Female,College,Single,$40K - $60K,Blue,50,3,3,1843,Fifties
709762908,Existing Customer,52,Female,Uneducated,Married,Unknown,Blue,40,2,1,1438.3,Fifties
717114708,Existing Customer,34,Female,Graduate,Married,$40K - $60K,Blue,26,3,2,2991,Thirties
767388783,Existing Customer,43,Male,High School,Married,$60K - $80K,Blue,36,3,1,9560,Fourties
794719983,Attrited Customer,44,Female,High School,Unknown,Less than $40K,Blue,38,2,3,2616,Fourties
778378983,Attrited Customer,54,Female,Graduate,Single,Less than $40K,Blue,34,2,2,2939,Fifties
773275083,Existing Customer,49,Female,College,Married,Unknown,Blue,37,3,0,3085,Fourties
719971458,Existing Customer,49,Male,Graduate,Single,$80K - $120K,Blue,41,3,2,5275,Fourties
721001883,Existing Customer,41,Male,Uneducated,Married,$60K - $80K,Blue,30,1,2,1950,Fourties
778245633,Existing Customer,43,Female,Graduate,Single,Unknown,Blue,33,3,1,2341,Fourties
718535733,Existing Customer,40,Female,Uneducated,Divorced,Less than $40K,Blue,25,3,1,3758,Fourties
711909933,Existing Customer,54,Male,Unknown,Married,$80K - $120K,Blue,42,3,1,1621,Fifties
709253433,Existing Customer,50,Female,Uneducated,Married,$40K - $60K,Blue,41,1,2,10946,Fifties
719797758,Existing Customer,56,Female,High School,Single,Less than $40K,Blue,36,1,1,3422,Fifties
789420933,Existing Customer,39,Female,Uneducated,Married,Less than $40K,Blue,30,1,3,3108,Thirties
709850508,Attrited Customer,33,Female,Graduate,Married,Less than $40K,Blue,20,2,5,3202,Thirties
715335558,Existing Customer,43,Female,Uneducated,Single,Less than $40K,Blue,36,1,2,1855,Fourties
711516783,Existing Customer,47,Female,Uneducated,Married,$40K - $60K,Blue,36,1,1,2155,Fourties
798917883,Existing Customer,42,Female,College,Single,Less than $40K,Blue,36,3,2,4150,Fourties
721525758,Existing Customer,45,Male,Doctorate,Married,$80K - $120K,Blue,35,2,2,2226,Fourties
716249508,Existing Customer,48,Female,High School,Married,$40K - $60K,Blue,36,2,1,1610,Fourties
716953083,Existing Customer,53,Female,Graduate,Married,Unknown,Blue,41,2,2,2046,Fifties
712448658,Attrited Customer,52,Female,High School,Single,Less than $40K,Blue,36,3,2,1795,Fifties
711766758,Existing Customer,42,Female,Unknown,Married,Less than $40K,Blue,30,2,1,1531,Fourties
709432833,Existing Customer,53,Female,Unknown,Married,Less than $40K,Blue,36,2,3,1472,Fifties
719964933,Existing Customer,50,Female,Graduate,Single,Less than $40K,Blue,41,2,2,1438.3,Fifties
719857008,Existing Customer,37,Female,Graduate,Single,$40K - $60K,Blue,36,3,1,2886,Thirties
758340108,Existing Customer,39,Female,Graduate,Single,Less than $40K,Silver,29,3,2,10024,Thirties
708276183,Attrited Customer,52,Female,Post-Graduate,Married,Less than $40K,Blue,45,4,1,1760,Fifties
716481408,Existing Customer,38,Female,Graduate,Single,Less than $40K,Blue,36,1,1,1461,Thirties
720590058,Attrited Customer,51,Female,Graduate,Single,$40K - $60K,Blue,36,3,3,8840,Fifties
789347133,Existing Customer,38,Female,Post-Graduate,Married,$40K - $60K,Blue,28,1,1,4468,Thirties
719112258,Existing Customer,42,Male,College,Unknown,$60K - $80K,Blue,35,3,3,2516,Fourties
717748608,Attrited Customer,35,Female,High School,Married,Less than $40K,Blue,24,2,4,1555,Thirties
710740008,Existing Customer,57,Male,Graduate,Unknown,$80K - $120K,Blue,39,1,1,1438.3,Fifties
716694108,Attrited Customer,42,Male,Uneducated,Married,$120K +,Blue,34,3,3,5195,Fourties
719372583,Existing Customer,57,Male,Graduate,Single,$120K +,Blue,36,2,1,17268,Fifties
719981508,Attrited Customer,37,Male,Uneducated,Single,Unknown,Blue,24,2,3,1649,Thirties
751350558,Existing Customer,57,Female,High School,Married,Less than $40K,Blue,50,2,2,1609,Fifties
715123983,Existing Customer,43,Female,College,Single,Less than $40K,Blue,36,2,2,3342,Fourties
709250508,Existing Customer,63,Male,Uneducated,Single,Less than $40K,Blue,56,1,2,6973,Sixties
716754783,Attrited Customer,43,Male,High School,Married,$120K +,Blue,30,2,3,17228,Fourties
719025333,Existing Customer,48,Male,Post-Graduate,Married,$40K - $60K,Blue,42,2,0,1898,Fourties
718566858,Existing Customer,46,Female,College,Single,Less than $40K,Blue,36,2,2,1438.3,Fourties
710675508,Existing Customer,40,Female,College,Unknown,Unknown,Blue,28,3,1,2321,Fourties
818729208,Existing Customer,52,Male,Graduate,Married,$60K - $80K,Blue,47,3,3,8185,Fifties
709068183,Existing Customer,53,Male,College,Single,$60K - $80K,Blue,42,3,3,3096,Fifties
715358283,Existing Customer,57,Female,Uneducated,Married,Less than $40K,Blue,46,3,2,2129,Fifties
710966433,Existing Customer,50,Female,Uneducated,Married,Less than $40K,Blue,36,2,2,2615,Fifties
708575058,Attrited Customer,46,Female,Uneducated,Divorced,$40K - $60K,Blue,39,3,2,3157,Fourties
713929533,Attrited Customer,36,Female,College,Married,Less than $40K,Blue,36,2,2,1707,Thirties
714087258,Existing Customer,49,Female,Uneducated,Divorced,Less than $40K,Blue,36,3,2,1838,Fourties
756383283,Existing Customer,38,Female,College,Married,Less than $40K,Blue,31,1,3,5523,Thirties
720766908,Attrited Customer,40,Female,Uneducated,Single,Less than $40K,Blue,28,2,2,3021,Fourties
718133733,Existing Customer,44,Female,Post-Graduate,Unknown,Less than $40K,Blue,36,1,1,7317,Fourties
720823458,Existing Customer,59,Female,Unknown,Married,Less than $40K,Blue,46,6,2,5218,Fifties
720027258,Existing Customer,53,Female,High School,Single,Less than $40K,Blue,40,1,3,1438.3,Fifties
807604233,Existing Customer,54,Male,Graduate,Married,$80K - $120K,Blue,49,3,3,11114,Fifties
801786483,Existing Customer,51,Male,High School,Single,$80K - $120K,Blue,45,2,3,10648,Fifties
789138258,Existing Customer,45,Female,High School,Single,Less than $40K,Blue,34,3,2,2976,Fourties
805524708,Attrited Customer,52,Female,High School,Divorced,Less than $40K,Blue,47,3,1,6629,Fifties
779642733,Existing Customer,42,Female,Unknown,Married,Less than $40K,Blue,25,1,1,2812,Fourties
771735933,Existing Customer,48,Male,High School,Married,$80K - $120K,Blue,36,1,1,10761,Fourties
789917208,Existing Customer,40,Female,High School,Married,Less than $40K,Blue,31,3,3,1968,Fourties
779608083,Existing Customer,55,Male,Doctorate,Single,Less than $40K,Blue,44,2,2,3897,Fifties
711287733,Existing Customer,45,Male,Unknown,Married,$40K - $60K,Blue,36,2,1,4721,Fourties
774675933,Existing Customer,40,Male,College,Divorced,$80K - $120K,Silver,34,1,3,34516,Fourties
716741508,Existing Customer,33,Female,High School,Married,Less than $40K,Blue,21,1,3,2831,Thirties
721106133,Existing Customer,57,Female,Uneducated,Divorced,Unknown,Blue,36,4,1,2312,Fifties
716698608,Existing Customer,51,Male,Unknown,Single,$80K - $120K,Blue,39,1,1,8924,Fifties
